OrderNumber,OrderStatus,CustomerNumber,CustomerName,OrderDate,ShipDate,PromisedDate,Closed,CreditHold,OnHold,BlanketOrder,Amount,OrderType,CustomerPurchaseOrderNumber,SalesAgent,Division,Warehouse,TaxCode,ShipperID,Attention,FOB,FreightOption,FreightAmount,FreightCost,Email,FreeField1,FreeField2,OrderRemarks,InternalRemarks,OrderRemark3,OrderRemark4,ShipToSequence,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToZip,ShipToCountry,Phone,ShipFromName,ShipFromAddress1,ShipFromAddress2,ShipFromAddress3,ShipFromCity,ShipFromState,ShipFromZip,ShipFromCountry,MiscCharge1,MiscCharge1GL,MiscCharge1Reason,MiscCharge1Tax,MiscCharge2,MiscCharge2GL,MiscCharge2Reason,MiscCharge2Tax,MiscCharge3,MiscCharge3GL,MiscCharge3Reason,MiscCharge3Tax,MiscCharge4,MiscCharge4GL,MiscCharge4Reason,MiscCharge4Tax,NumberOfPallets,ShippingZone,Truck,TruckRunId,TruckRunDate,StopNumber,StandingOrderRelease,ExternalTracking,CreateDate,UpdateDate,items,CustomFields,Month,Week
900597,Entered,15031,Stellar Chemical Corp,2025-02-20 05:00:00,2025-03-05T00:00:00-05:00,2025-02-10T00:00:00-05:00,False,False,False,False,2322.0,1,0128,0008,1,1,100,TRUCK,Michael DiPierro,EXW San Antonio TX,COLLECT,,,,CFR49-HM181,,** Backorder for BL 900556,"Email michaeld@stellarchemicalcorp.com to arrange shipping.

BALANCE OF ORDER TO FOLLOW",,,-1,Stellar Chemical Corp,800 Elston St.,,,Rahway,NJ,07065,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-12T14:42:49.043-05:00,2025-03-11T09:59:24.603-04:00,[],{},2025-02-01,2025-02-17
900598,Entered,15031,Stellar Chemical Corp,2025-02-12 05:00:00,2025-03-19T00:00:00-04:00,2025-02-10T00:00:00-05:00,False,False,False,False,2322.0,1,0128,0008,1,1,100,TRUCK,Michael DiPierro,EXW San Antonio TX,THIRD PARTY,,,,CFR49-HM181,,** Backorder for BL 900556,"Email michaeld@stellarchemicalcorp.com to arrange shipping.

BALANCE OF ORDER TO FOLLOW",,,-1,Stellar Chemical Corp,800 Elston St.,,,Rahway,NJ,07065,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-12T15:12:38.29-05:00,2025-02-26T16:42:49.717-05:00,[],{},2025-02-01,2025-02-10
900599,Entered,0012591,"Biotron Laboratories, Inc.",2025-02-13 05:00:00,2025-03-26T00:00:00-04:00,2025-02-12T00:00:00-05:00,False,False,False,False,3235.5,1,OGDENPO0071693,0012,1,1,100,TRUCK,JoAnna Garcia,ExWorks SanAntonioTX,THIRD PARTY,,,alex@Biotronlabs.com,CFR49-HM181,,** Backorder for BL 900567,"PARTIAL SHIP 1 of 2

Do not ship more than one lot without prior approval. 

Contact Melody Cruz at melody@biotronlabs.com and JoAnna Garcia at JoAnna Garcia at JGarcia@actylis.com  to arrange the shipping for this order and any future orders.

Include manufacture date and insp. retest date on tech data

Email invoices to AP@biotronlabs.com

CC purchasing.biotron@actylis.com on all correspondence

BALANCE OF ORDER TO FOLLOW",,,3,"Biotron Laboratories, Inc. d/b/a Actylis",766 South Depot Drive,,,Ogden,UT,84404,USA,(801) 298-8438,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T12:13:34.517-05:00,2025-02-25T16:34:20.07-05:00,[],{},2025-02-01,2025-02-10
900600,Entered,15034,Sweet Bath Co,2025-02-13 05:00:00,2025-03-05T00:00:00-05:00,2025-02-21T00:00:00-05:00,True,False,False,False,0.0,1,Sample Email Order,0032,1,1,100,UPS GROUND,,"EXW San Antonio, TX",COLLECT,,,,,,This is Alexis' order. She needs to be added into Datacor as a Sales Agent.,UPS Acct. No. J6Y271,,,-1,Sweet Bath Co,305 S 850 E Unit 103,,,Lehi,UT,84043,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T13:05:51.927-05:00,2025-03-05T09:58:00.213-05:00,[],{},2025-02-01,2025-02-10
900601,Entered,15034,Sweet Bath Co,2025-02-13 05:00:00,2025-02-21T00:00:00-05:00,2025-02-21T00:00:00-05:00,False,False,False,False,0.0,1,email order,00,1,1,100,BEST WAY,,Ewx Supplier,DELIVERED,,,,,,,Drop ship,,,-1,Sweet Bath Co,305 S 850 E Unit 103,,,Lehi,UT,84043,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T13:12:49.12-05:00,2025-02-14T16:23:40.26-05:00,[],{},2025-02-01,2025-02-10
900602,Entered,0008472,Avantor Performance Materials,2024-12-12 05:00:00,2025-03-05T00:00:00-05:00,2025-03-06T00:00:00-05:00,True,False,False,False,6242.4,1,8100106971,0000,1,1,100,R & L CARRIERS,2,ExWorks-SanAntonioTX,THIRD PARTY,,,kathy.grimes@avantormaterials.com,CFR49-HM181,,SAGE sales order #0883096,"Do not ship material until we receive Avantor labels

Apply only labels provided by Avantor on each bottle and on each poison pack. Use neutral tape to secure the poison pack. A plain UN label containing the hazardous information of the product must be on each poison pack. 

Place the poison packs in an overpack. The overpack must contain an address label and a product label indicating the number of poison packs and product contained. Place overppack on a skid and band it to the skid. (if purchasing two products include the following: The products must not be mixed in the overpack)

Pallets must be heat treated and stamped.

Must be one lot

They do not accept material with a shelf life less than 12 months.

Warehouse to complete pgs. 5-6-7 of the Avantor Label & Request Accountability form provided. 

Preferred truck carrier: R&L
Backup carrier: YRC 

Need Certificate of Origin with each order

Use Avantor's new routing guide for inbound and 3rd party shipments:
https://www.avantorsciences.com/pages/en/how-to-ship

FOR PARIS, KY DELIVERIES ONLY
Include on the BOL:  Call (859) 987-9487 or (859) 987-9434 to schedule an appointment prior to delivering the material.  If none of the above can be contacted, call the Guard office at (859) 987-9432  If material shows up without an appointment, shipment will not be accepted.      

Instructions when customer supplies labels Sodium Cyanide:

THIRD PARTY BILLING: (verify)
Avantor Performance Materials
c/o Odyssey Logistics & Technology
P.O. Box 19749
Department 34
Charlotte, NC 28219

Sodium Cyanide: 2 Kg units
(20 units min per order)
Request twice the amount of labels as their are packages. 

Apply Noah labels on the outer box of the poison packs. 

Tech Data Sheet must have the following:
Batch No:
PO No: 
Date of Manufacture:",,,4,Paris Mfg Ctr & DC,7001 Martin Luther King Blvd.,,,Paris,KY,40361-2147,USA,(859) 987-9492,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T15:09:11.497-05:00,2025-03-05T11:21:49.92-05:00,[],{},2024-12-01,2024-12-09
900603,Entered,0012063,HACH Company,2025-02-06 05:00:00,2025-02-21T00:00:00-05:00,2025-02-21T00:00:00-05:00,True,False,False,False,0.0,1,694186,0024,1,1,100,FEDEX GROUND,David Moore,EXWorks SanAntonioTX,COLLECT,,,,UPS Ground / FedEx Ground,,,"SPECIAL INSTRUCTIONS:

FedEx Ground/Air Acct. No. 0503-0114-1 (Ames, IA)

Ground shipments < 400 lbs or non-haz, use FedEx Ground.

ALWAYS okay to ship early unless otherwise notified for end of year purchases

Do not declare or insure any shipment. HACH is self-insured.

All shipping documents and product labels must contain PO Number 694186

Email tracking number to David Moore at damoore@hach.com

Email invoice to accountspayable@hach.com and damoore@hach.com

Send TDS to buyer on PO and Dennis Mokaya at dmokaya@hach.com

Send copy of packing slip with every shipment.",,,1,HACH Company,100 Dayton Ave,,,Ames,IA,50010,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T15:36:16.543-05:00,2025-02-21T12:39:58.063-05:00,[],{},2025-02-01,2025-02-03
900604,Entered,0012063,HACH Company,2025-02-10 05:00:00,2025-02-21T00:00:00-05:00,2025-02-21T00:00:00-05:00,True,False,False,False,412.62,1,694479,0024,1,1,100,FEDEX FRT PRIOR,David Moore,EXWorks SanAntonioTX,COLLECT,,,,CFR49-HM181,,,"SPECIAL INSTRUCTIONS:

FedEx Ground/Air Acct. No. 0503-0114-1 (Ames, IA)

Ground shipments > 400 lbs or hazards, ship via FedEx Freight Priority (for Ames, IA and Loveland, CO)  (Includes Sodium Cyanide and Potassium Cyanide)

ALWAYS okay to ship early unless otherwise notified for end of year purchases

Do not declare or insure any shipment. HACH is self-insured.

All shipping documents and product labels must contain PO Number 694186

Email tracking number to David Moore at damoore@hach.com

Email invoice to accountspayable@hach.com and damoore@hach.com

Send TDS to buyer on PO and Dennis Mokaya at dmokaya@hach.com

Send copy of packing slip with every shipment.",,,1,HACH Company,100 Dayton Ave,,,Ames,IA,50010,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T16:12:39.323-05:00,2025-02-21T11:36:05.717-05:00,[],{},2025-02-01,2025-02-10
900605,Entered,0002090,Thermo Fisher Scientific,2025-02-13 05:00:00,2025-03-03T00:00:00-05:00,2025-02-25T00:00:00-05:00,True,False,False,False,718.1,1,447757,0000,1,1,100,FEDEX GROUND,CATHY,EXWorks SanAntonioTX,COLLECT,,,jeff.oconnor@alfa.com,UPS Ground / FedEx Ground,,,"FedEx Acct: 131930984

Certificate of Origin required with all shipments

PO Number 447757 must be on all shipping documents and labels

Tech data must state the following:  
This material is chemically synthesized
Country of Origin: __

All products must have the following marked on the inner labels and outer packaging:
Country of Origin: __

Email invoice to alfaaesar.accountspay@thermofisher.com

Email tracking information to Cathy.Thompson@ThermoFisher.com

Email Tech Data Sheet and SDS to QCdocs@alfa.com

Email Tech Data Sheet and Certificate of Origin to alfaaesar.qcdocs@thermofisher.com

Do not declare a value for insurance purposes

Do not declare a value for carriage
PO No 447757 must be put in the proper field for FedEx",,,10,Thermo Fisher Scientific - Neck Road Correct,"Thermo Fisher Scientific Chemicals, Inc",Alfa Aesar,220 Neck Road,Ward Hill,MA,01835,USA,(978) 521-6490,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T16:36:02.383-05:00,2025-03-03T11:09:12.913-05:00,[],{},2025-02-01,2025-02-10
900606,Entered,15033,StatLab,2025-02-13 05:00:00,2025-02-28T00:00:00-05:00,2025-02-28T00:00:00-05:00,True,False,False,False,270.625,1,Email Sample Order,0006,1,1,101,FEDEX GROUND,Patrick Tipton,FCA San Antonio TX,COLLECT,,,ptipton@forsythadvisors.com,UPS Ground / FedEx Ground,,,FedEx account No. 158093731,,,1,StatLab: USA Injection Molding Manufacturing,Attention: Troy Rutledge,807 W Harris Rd,,Arlington,TX,76001,USA,314 265 6397,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T17:50:07.713-05:00,2025-02-28T11:34:34.107-05:00,[],{},2025-02-01,2025-02-10
900607,Entered,15012,BioAg,2025-02-13 05:00:00,2025-02-18T00:00:00-05:00,2025-02-18T00:00:00-05:00,True,True,False,False,250.0,1,Email Sample Order,0008,1,1,100,UPS GROUND,,ExWorks-SanAntonio,PPD & ADDED,,,admin@bioag.com,UPS Ground / FedEx Ground,,,,,,-1,BioAg,6080 Wigrich Rd.,,,Independence,Or,97351,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-13T17:58:41.19-05:00,2025-02-19T09:50:29.317-05:00,[],{},2025-02-01,2025-02-10
900608,Entered,0005290,BASF Mobile Emissions Catalyst,2024-12-13 05:00:00,2025-03-03T00:00:00-05:00,2025-03-03T00:00:00-05:00,True,False,False,False,7480.0,1,6000184633,0012,1,1,100,TRUCK,,EXW San Antonio TX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Sulfate - Red (4 drums / pallet)

For BaSulfate - Make sure a 100 gm retention sample has been pulled for each lot shipped

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

Use BASF Huntsville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

The following information must be on the BOL:

P.O. #, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday March 5, 2025

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,11,Schnellecke Logistics,9603 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-14T16:46:31.827-05:00,2025-03-03T11:26:17.68-05:00,[],{},2024-12-01,2024-12-09
900609,Entered,0005290,BASF Mobile Emissions Catalyst,2024-12-13 05:00:00,2025-03-03T00:00:00-05:00,2025-03-03T00:00:00-05:00,True,False,False,False,10616.55,1,6000184624,0012,1,1,100,TRUCK,,EXW,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Acetate Solution - Bright Orange

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

Use BASF Huntsville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

The following information must be on the BOL:

P.O. #, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday, 
March 5, 2025

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,6,HUNTSVILLE PLANT AUTOMOTIVE,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-14T17:01:22.68-05:00,2025-03-04T09:14:23.36-05:00,[],{},2024-12-01,2024-12-09
900610,Entered,0005290,BASF Mobile Emissions Catalyst,2025-12-13 05:00:00,2025-03-17T00:00:00-04:00,2025-03-17T00:00:00-04:00,True,False,False,False,4776.87,1,6000184631,0012,1,1,100,TRUCK,,EXW San Antonio TX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Str Acetate Solution - Bright Pink

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

Use BASF Huntsville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

The following information must be on the BOL:

P.O. #, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday March 19, 2025

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,6,HUNTSVILLE PLANT AUTOMOTIVE,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-14T17:11:02.6-05:00,2025-03-17T10:19:14.05-04:00,[],{},2025-12-01,2025-12-08
900611,Entered,0014210,"Hickman, Williams & Company",2025-02-18 05:00:00,2025-02-28T00:00:00-05:00,2025-02-19T00:00:00-05:00,True,False,False,False,26400.0,1,100125020320,0006,1,1,100,TRUCK,Debra Sandala,Delivered,DELIVERED,,,DSandala@Hicwilco.com,CFR49-HM181,,,"Drop Shipment

Contact Wetz Warehousing for delivery appointment
Ramona Cox
Phone 704-373-9028 Ext 122

Send copies of shipping documents to dsandala@hicwilco.com

Email invoice to APinvoicing@ascendelements.com",,,3,Wetz Warehousing 391 Gravel Banks Road,Wetz Warehousing LLC,391 Gravel Banks Road,,Marietta,OH,45750,USA,513-621-1946,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-18T10:15:26.23-05:00,2025-02-28T12:00:56.137-05:00,[],{},2025-02-01,2025-02-17
900612,Entered,15035,"Scientific Sales, Inc.",2025-02-14 05:00:00,2025-02-18T00:00:00-05:00,2025-02-18T00:00:00-05:00,True,True,False,False,3784.73,1,4801531843,0000,1,1,100,FEDEX PRIORITY,,"EXW San Antonio, TX",PPD & ADDED,,,,IATA,,Sales Agent is Glen Miller. Needs to be added onto the list of Sales Agents in Datacor.,"SPECIAL INSTRUCTIONS:

Shipping on Noah FedEx Account (Prepaid and Added). FedEx Priority OVERNIGHT

Please confirm PO receipt & detail with a sales order acknowledgment to purchasing@scisale.com",,,1,"Scientific Sales, Inc. - Oak Ridge National Lab","UT-Battelle, LLC for DOE, PO# 4801531843","1 Bethel Valley Road, Recv’g",c/o Oak Ridge National Laboratory,Oak Ridge,TN,37830,United States,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-18T10:23:11.543-05:00,2025-02-19T09:56:04.837-05:00,[],{},2025-02-01,2025-02-10
900613,Entered,0005290,BASF Mobile Emissions Catalyst,2025-02-04 05:00:00,2025-05-05T00:00:00-04:00,2025-05-05T00:00:00-04:00,False,False,False,False,1020.0,1,6000200073,0012,1,1,100,TRUCK,,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Hydroxide - White (4 drums / pallet)

For BaHydrox - Make sure a 100 gm retention sample has been pulled for each lot shipped 

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately.

The following information must be on the BOL:

P.O. # , tote serials # and trailer seal # 

Material to be delivered to BASF on 5/7/2025

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,6,BASF Mobile Emissions Catalysts LLC,HUNTSVILLE PLANT (AUTOMOTIVE),"9800 Kellner Road, SW",,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-02-18T11:00:41.707-05:00,2025-02-28T12:51:32.693-05:00,[],{},2025-02-01,2025-02-03
